text,label
"Mount St. Helens -- A Volcanic 'Ring of Fire' The earthquakes that started a week ago at Mount St. Helens -- precursors to Friday's eruption -- are a reminder that the 8,364-foot sleeping giant is but a part of a volcanic ""ring of fire"" so vast that it encircles the Pacific Ocean.",3
"Sweden's H and M in talks to buy Portugal's largest retail chain (AFP) AFP - Swedish fashion retailer Hennes and Mauritz is in talks to buy all 35 shops belonging to Macmoda, Portugal's largest clothing retail chain.",2
"PM, Pervez address Kashmir issue After 57 years of hostility and mutual suspicion, India and Pakistan today made a new beginning in their relations when they decided to consider all possible options for a peaceful negotiated settlement of the Jammu and Kashmir issue and explore the ",0
"Welcome to the Broadband World (Ziff Davis) Ziff Davis - This is a great time to have broadband. Also: Dual-connect mobile phones, life beyond iPod, multiple music sources, and cheap backup. #149;Welcome to the Broadband World\ #149;Wi-Fi Phones: A Natural Duo\ #149;More Choices in Music Players...\ #149;...And in Music Services\ #149;Time to Back Up",3
"Declared Suitor Sells Its Stake In MCI A private buyout firm that had said it was seeking to take control of MCI Inc. has sold its 5 percent stake in the long-distance giant for a \$20 million pretax profit.&lt;br&gt;&lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-The Washington Post&lt;/B&gt;&lt;/FONT&gt;",3
Syria continues withdrawing its forces from Lebanon Syrian military units withdrew from Lebanon in the early hours of today (Thursday) morning in the framework of a large- scale redeployment operation by the Syrian forces.,0
"Powell warns of more Iraq attacks The US Secretary of State warns of more violence in Iraq as elections approach, after a new suicide attack.",0
Packers Take Early Lead Over Panthers (AP) AP - Ryan Longwell's 41-yard field goal gave the Green Bay Packers an early lead over the Carolina Panthers on Monday night.,1
"Citigroup #39;s Maughan, Jones, Scaturro to Leave the Firm Citigroup Inc., the world #39;s biggest bank, said Vice Chairman Deryck Maughan will leave the firm, along with investment management head Thomas Jones and Peter Scaturro, who ran the company #39;s ",2
"First Sentence for Violating Privacy Law Lying in a hospital bed, gravely ill from leukemia and weakened by chemotherapy, Eric Drew began to get mail thanking him for opening credit accounts he knew nothing about.",2
BSkyB #39;s go-ahead to share buyback Eric Barkas City Editor SHAREHOLDERS in the pay-TV company BSkyB have cleared the way for Rupert Murdoch #39;s News Corp to increase its stake.,2
"FAA needs to broaden IT management, oversight, GAO says The Federal Aviation Administration needs to improve its software acquisition process and overcome weaknesses that could lead to cost overruns, schedule delays and performance shortfalls, the Government Accountability Office has concluded in two new ",3
"US Warns Its Citizens in Afghanistan KABUL, Afghanistan Aug. 30, 2004 - The US government warned its citizens to keep a low profile Monday after a car bomb hit a private American security firm, killing up to 11 people in the deadliest attack in the Afghan capital in two years.",0
Chiron Gets Grand Jury Subpoena on Vaccine Chiron today it received a grand jury subpoena requesting certain documents and materials related to its Fluvirin influenza vaccine.,2
"Ex-baseball star #39;s death ruled drug overdose NEW YORK - A drug overdose killed former baseball star Ken Caminiti, who tested positive for cocaine in the weeks before he died at age 41 and had admitted using steroids during his playing days, the city medical examiner ruled Monday.",1
"Kansas squeaks pass Vermont, 68-61 Senior forward Wayne Simien scored 25 points and grabbed 14 rebounds, leading the No. 1-ranked Kansas Jayhawks to a 68-61 season-opening win over the Vermont Catamounts.",1
"SEC Seen Making Google IPO Effective  WASHINGTON (Reuters) - The U.S. Securities and Exchange  Commission is expected to declare the initial public offering  registration of Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.OQ target=/stocks/quickinfo/fullquote""&gt;GOOG.OQ&lt;/A&gt; effective after 4 p.m.  (2000 GMT), sources familiar with the matter said on Wednesday.",2
"One dead, four missing as Typhoon Megi hits S.Korea SEOUL, Aug. 19 (Xinhuanet) -- One died and four others went missing as Typhoon Megi hit South Korea #39;s southern provinces with strong winds and heavy rains, reported South Korean Yonhap News Agency on Thursday. ",0
PM talks up Indonesia ties PRIME Minister John Howard today reassured Indonesia that Australia was unlikely to launch a pre-emptive attack on its nearest neighbour to take out a terrorism target.,0
"No. 23 UTEP Beats Rice 35-28 in Double OT (AP) AP - Jordan Palmer threw a 25-yard touchdown pass to Johnnie Lee to give No. 23 Texas-El Paso the lead in double overtime, then Rice's Ed Bailey fumbled on the 2 to give the Miners a 35-28 victory Saturday night.",1
"Rhode Island Senator to Stay Republican (AP) AP - Republican Sen. Lincoln Chafee, who flirted with changing political parties in the wake of President Bush's re-election victory, says he will stay in the GOP.",0
MCI President Of Enterprise Sales Resigns The top sales executive running one of MCI Inc.'s largest divisions resigned yesterday as the company struggles with rapidly eroding sales.,3
Notebook: Browns rookie Winslow might be out for season The rookie season of Cleveland tight end Kellen Winslow Jr. might have ended after two games. The first-round draft pick is among several players who will be sidelined for a few weeks ,1
"Interest Rates Expected To Rise The Federal Reserve is likely to announce a quarter-point rise in the federal funds target rate from 1.75 percent to 2.0 percent, economists and traders agree.",2
"Man Held in England for Stealing Cisco Code By MATTHEW FORDAHL    SAN JOSE, Calif. (AP) -- A 20-year-old man has been arrested in England in the theft of the proprietary software blueprints used by Cisco Systems Inc...",3
"Upset Russians ask IOC to take long look at gymnastics The Russian Olympic delegation joined the growing list of Olympic malcontents Tuesday, arguing that its two biggest stars got cheated in the gymnastics competition.",1
Scientists Make Phone That Turns Into a Sunflower  AMSTERDAM (Reuters) - Scientists said on Monday they have  come up with a cell phone cover that will grow into a sunflower  when thrown away.,3
"BoSox Win 9-3 to Open Series With Angels (AP) AP - Curt Schilling and the Boston Red Sox got the jump on Anaheim in the AL playoffs. Perhaps that's how the Angels prefer it. Schilling pitched 6 2-3 effective innings, Manny Ramirez and Kevin Millar homered during a seven-run burst, and the Red Sox beat the Angels 9-3 Tuesday in Game 1.",1
"New open-source browser from Mozilla aims to challenge Microsoft (AFP) AFP - A new front has been opened in the long-dormant browser war, with an open-source program called Firefox aiming to challenge Microsoft's dominant Internet Explorer.",3
"AMD hit by weak demand Advanced Micro Devices yesterday warned that revenues in the third quarter would be lower than earlier forecasts, echoing a similar statement from Intel last month - its biggest rival in the chip sector.",2
McCardell shipped to Chargers CBC SPORTS ONLINE - The San Diego Chargers used a pair of draft picks to pry wide receiver Keenan McCardell from the Tampa Bay Buccaneers an hour before Tuesday #39;s trade deadline.,1
Pilot talks continue; Delta shares fall ATLANTA -- Shares of Delta Air Lines Inc. fell Monday on the fear among some analysts that the struggling carrier will be forced into bankruptcy if it doesn #39;t get significant wage concessions from its pilots in the next three weeks.,2
"MLB: Boston 9, Anaheim 3 The Boston Red Sox erupted for seven runs in the fourth Tuesday and posted a 9-3 win over the Anaheim Angels in Game 1 of their AL Division Series.",1
"U.S. Official Sees No N.Korea Talks Before U.S. Vote  WASHINGTON (Reuters) - North Korea has apparently decided  against holding six-party talks on dismantling its suspected  nuclear arms programs until after the Nov. 2 U.S. presidential  election, a senior U.S. official said on Tuesday.",0
"Kashmir separatist welcomes Indian ministers Pakistan visit &lt;b&gt;...&lt;/b&gt; SRINAGAR - A leading Kashmiri separatist Sunday welcomed comments by Indias home minister that New Delhi would allow separatists to visit Pakistan, saying it would push the peace process forward.",0
"Nfld. oil spill more serious than originally thought ST. JOHN #39;S, Nfld. -- An oil spill on Newfoundland #39;s Grand Banks is larger than first reported. The Canada-Newfoundland Offshore Petroleum Board now says that up to 1,000 barrels of oil may have spilled into ",2
"France #39;s Industrial Power Trip In so many ways, French politician and presidential aspirant Nicolas Sarkozy is a breath of fresh air in French and European politics.",2
"Florida backers excited about hiring University of Florida fans not only enjoyed the school #39;s hiring of Utah #39;s Urban Meyer as coach, but some took a bit of delight in beating Notre Dame for his services.",1
"Randolph Confident About Job With Mets Willie Randolph is still under contract with the Yankees, but while speaking yesterday about the possibility of managing the Mets, he used a couple of revealing personal pronouns.",1
"US ex-financier jailed for fraud Martin Frankel,  who defrauded insurance companies out of more than \$200m is jailed for 16 years",2
Judge Criticises  #39;Dramatic #39; Handling of  #39;scoop #39; In his 60-page judgment Mr Justice Eady made a series of strong criticisms about The Telegraphs dramatic and condemnatory handling of their Galloway scoop.,0
"Eisner #39;s Exit Plan Good for Disney -Analysts While fans of Michael Eisner argue that his 20-year legacy of continued financial and stock growth at the Walt Disney Co. is a strong achievement, Wall Street observers say his record is more mixed.",2
"Respect Lebanon #39;s sovereignty by respecting the Constitution The sovereignty of Lebanon has suddenly become an issue of regional and global interest, including resolutions in the US Congress and the United Nations Security Council.",0
"Is Search About To Be Amazoned? Amazon.com has entered the search-engine wars with the debut of A9.com. The site, which relies on Google search technology, includes personalization features like a running log of sites visited ",2
"Panasonic Shows 65-Inch Plasma Display Newest HDTV is the largest such device designed for consumers, company claims.",3
"IBM Supercomputer Again Claims Record SAN JOSE, Calif. Nov 4, 2004 - A \$100 million supercomputer being built to analyze the nation #39;s nuclear stockpile has again set an unofficial performance record the second in just over a month.",3
"IBM sells PC business to China BEIJING - Lenovo Group has agreed to pay US\$1.25 billion (\$1.75 billion) for IBM #39;s personal computer business, lifting China #39;s largest PC maker to third in global rankings and giving it a globally recognised brand.",2
"US plans to break up \$13B Halliburton contract New York (dpa) - The US army plans within months to break up a 13-billion-dollar contract awarded to US company Halliburton to service troops in Iraq into at least six smaller contracts, according to a report Tuesday in The Wall Street Journal #39;s online ",2
Nelsen Back With Team All-Star defender Ryan Nelsen is expected to return to the lineup Saturday against Chicago after sitting out six MLS matches and a U.S. Open Cup game with injury.,1
"Israel celebrates joy of first gold medal Israel has celebrated its first Olympic gold medal, saying Gal Fridman #39;s win gave pride and joy to Jewish people around the world.",1
"Noranda opens takeover field to other suitors VANCOUVER, British &lt;b&gt;...&lt;/b&gt; Noranda Inc. said on Tuesday it is reopening the field to other bidders, or may go it alone, after failing to seal a multibillion-dollar takeover by China Minmetals during seven weeks of exclusive talks.",2
Doctor Offers Assurances That Astronauts Won't Go Hungry NASA officials have asked the two astronauts aboard the International Space Station to stretch their food supplies until a cargo ship arrives in a couple of weeks with fresh groceries.,3
"Backman no longer interested in job com. Wally Backman, whom New York general manager Omar Minaya was scheduled to interview Thursday in St. Louis, withdrew his name from consideration for the Mets #39; vacant managerial position.",1
"National Semiconductor to Sell Unit National Semiconductor Corp. said Monday it agreed to sell its imaging business, which makes chips used in small cameras and cell phones, to camera giant Eastman Kodak Co.",2
"TRACK AND FIELD A Bungled Pass Costs US in Relay The ending was so sudden on the crowded back curve, so unexpectedly futile, that it seemed only fitting to Marion Jones after the year she has had.",1
"Allchin: Don't call it 'Shorthorn' Despite the removal of an advanced file system, Longhorn will not be short on features, Jim Allchin tells CNET News.com.",3
Intel CTO: New Protocol Needed For Next-Gen  #39;Net Intel #39;s chief technologist called for an overlay network to be applied to the Internet infrastructure to allow new protocols and services to be enabled.,3
Internet publishing attracting academics BALTIMORE -- Manuel Llinas knew his career was at stake. The young scientist had just finished work on an eye-catching paper on the genome of a parasite that causes malaria. Now he and his lab director faced a critical decision: where to submit the article for publication.,2
"Kerik's Position Was Untenable, Bush Aide Says Bernard B. Kerik, the former homeland security secretary nominee, said he faced an ""ugly"" process of confirmation.",0
"Study: Stability control systems can reduce fatal accidents WASHINGTON A study finds vehicles equipped with stability control systems are less likely to be involved in fatal crashes. The Insurance Institute for Highway Safety says the systems, which automatically apply ",2
Clarke: Goodenow the problem Bob Clarke returned Monday from a vacation in Calgary where he was visiting his son and decided to weigh in on a couple of serious issues - the lockout and the status of Jeremy Roenick.,1
"SEC Asks Appeals Court To Reinstate AOL Lawsuit America Online should be subject to lawsuits by Homestore.com shareholders who are seeking to prove that AOL engaged in sham deals that helped Homestore improperly report higher revenue, lawyers at the Securities and Exchange Commission argued.",3
Update 7: Unocal Settles Rights Cases in Myanmar Human rights groups lauded the announcement by lawyers that an agreement in principle has been reached to settle human rights lawsuits against oil giant Unocal Corp.,2
Treasuries Dive as Oil Drops Below \$53  NEW YORK (Reuters) - U.S. Treasury prices slid on Wednesday  as a major retreat in oil markets removed a key impetus for the  recent rally in bonds.,2
"Jets' Moss Probable for Sunday  HEMPSTEAD, N.Y., (Sports Network) - New York Jets wide  receiver Santana Moss is probable for Sunday's AFC East  showdown against the red-hot New England Patriots. Both teams  are undefeated and will square off at Gillette Stadium in  Foxboro, MA.",1
"Hewitt serves notice heading to Open When you are as emotional as 24-year-old Luis Horna of Peru, things like courtside noises, forehands that drop off the net cord, and which ball you choose to serve with matter.",1
"No reservations about Zimbabwe tour, says Vaughan Michael Vaughan has insisted that no member of his side has reservations about the decision to tour Zimbabwe for five one-day internationals later this year.",1
"Singapore's Economy Grows in 2004 (AP) AP - Singapore's economy expanded 5.4 percent in the fourth quarter from a year ago and grew by 8.1 percent for the full year in 2004, the city-state's Ministry of Trade said Monday.",2
"Crude oil sets new mark by topping Crude oil topped \$50 per barrel during Asian trading today, pushing past the psychological milestone for the first time then surging further to new record levels likely to unsettle oil-consuming nations.",2
"IBM to sell supercomputers IBM Corp., the world #39;s largest computer maker, said it is selling versions of its top supercomputer that may be scaled down for businesses and less-intensive scientific use.",3
Kazaa mounts Betamax defence SYDNEY - Lawyers for the file-swapping service Kazaa argued in an Australian court yesterday that their software is analogous to the old Betamax videocassette recorders.,3
Iraq Blames US-Led Forces for Army Massacre Iraq #39;s US-backed government said on Tuesday that  quot;major neglect quot; by its American-led military allies led to a massacre of 49 army recruits at the weekend.,0
Chappelle DVD Set for June Release Via Sony (Reuters) Reuters - The reigning king of the\television DVD is ready to re-enter the market.,3
"Marsh May Have to Cut Jobs as Earnings Decline, Investors Say Marsh  amp; McLennan Cos., the US insurance broker accused of rigging bids and taking payoffs, #39; #39; may cut jobs to help mitigate a drop in earnings, investors said.",2
"Japan Shuts Citigroup Private Bank Unit  TOKYO/NEW YORK (Reuters) - Japan on Friday ordered  Citigroup Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=C.N target=/stocks/quickinfo/fullquote""&gt;C.N&lt;/A&gt; to close its Japanese private banking  offices after uncovering a series of problems, including a  failure to prevent suspected money laundering.",2
"Windows 2000 to get its last major update Microsoft will not be developing a fifth service pack for Windows 2000, but will issue a single security update called Update Rollup, which is due in mid-2005.",3
"Summary Box: Saving Hubble will be costly OUTLOOK FOR HUBBLE: The newest report on a plan to save the popular, aging space telescope by repairing it with a robot says it would cost \$2 billion and have just a 50-50 chance of working.",3
Shopping.com Shares Soar 60 Pct. in IPO (AP) AP - The shares of e-commerce comparison site Shopping.com Ltd. surged 60 percent in their stock market debut Tuesday amid signs investors may have renewed affection for Internet companies.,3
"Gun battle in Indonesia #39;s Aceh kills six alleged rebels: military BANDA ACEH, Aceh (AFP): Indonesian soldiers have killed six suspected rebels during two separate gunbattles in the troubled province of Aceh, the military said on Tuesday.",0
"Bryant stumbles as Lakers lose to Wizards LOS ANGELES, (AFP) - Kobe Bryant committed a foot foul from the free throw line with 4.4 seconds left as the Washington Wizards snapped an 11 game road losing streak by beating Los Angeles Lakers 120-116.",1
"Netflix, TiVo Team Up on Broadband Movie Delivery Netflix and TiVo have signed an agreement to let TiVo subscribers access Netflix #39;s library of movies over broadband Internet connections, the two companies announced Thursday.",2
"IBM Gets Behind Federated-Identity Standard IBM on Thursday said it has joined the Liberty Alliance, indicating that industry support is shifting toward the identity-management group #39;s standard for using a single ID and password to access Web services across organizations.",3
"Australian Gasoline Prices May Ease, Treasurer Costello Says Australia #39;s inflation rate was contained and gasoline prices may ease in coming months, Treasuer Peter Costello told reporters in Melbourne.",2
"Google Stock Falls as Share Total Doubles  SAN FRANCISCO (Reuters) - Shares of Google Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GOOG.O target=/stocks/quickinfo/fullquote""&gt;GOOG.O&lt;/A&gt;  fell 6.67 percent on Tuesday, as selling restrictions were  lifted on 39 million shares held by employees and early  investors in the newly public Web search company.",2
"Despite 1.8bn loss, MCI says it is back on track MCI has reported a \$3.4bn (1.8bn) third-quarter loss due mainly to a write-off of the value of its assets. The company #39;s efforts to recover from its bankruptcy are being hampered by stiff competition in ",2
"15 Killed In US Strike On Iraqi Hotspot Of Fallujah FALLUJAH, Iraq (AFP) - At least 15 people were killed as US jets spearheaded yet another assault on alleged Al-Qaeda fighters in Fallujah while Iraq #39;s premier warned that key elections may be delayed in areas of unrest.",0
"New York and 4 Others Submit Bids for 2012 New York, Paris, London, Madrid and Moscow submitted their final bids to be host of the 2012 Summer Olympics.",1
"Mets: Backman, Leyland on Minaya #39;s list While Willie Randolph remains the leading candidate to become the next Mets manager, GM Omar Minaya hasn #39;t made a final decision.",1
Dream season says Ferrari #39;s technical director Ferrari #39;s record-breaking season may go down in the Formula One history books as the peak of Michael Schumacher #39;s career. Technical director Ross Brawn certainly ,1
"Patience Helps Build Trust in Land Deals Developers find themselves pushing harder, agreeing to bend more and working patiently through the unique concerns of landowners.",2
"8 Terror Suspects Appear in British Court LONDON - Eight suspects, including a man identified by the United States as a senior al-Qaida figure, appeared in a London court under heavy guard Wednesday as police investigated their alleged plot to commit murder and to cause mayhem with chemical, biological or radioactive materials.    A prosecutor also said police were searching about 100 computers and thousands of files, suggesting a protracted investigation that could produce more charges against the suspects, who were seized in raids across England two weeks ago...",0
"Frenchman shot dead in Saudi Arabia A Frenchman has been shot dead in the Saudi city of Jeddah, in a killing which mirrored recent attacks by al Qaeda militants trying to destabilise the world #39;s largest oil exporter.",0
Council apology over phone mast Sheffield City Council apologises to residents after giving permission for a mobile phone mast by mistake.,3
"Dozens Slain During Bloody Day In Iraq RAMADI, Iraq -- Medical officials say fighting between US troops and Iraqi insurgents in the western city of Ramadi has killed at least eight civilians and wounded nearly 20 others.",0
"Merck Profit Falls, Hurt by Vioxx Recall (Reuters) Reuters - Merck   Co.  on Thursday said\its third-quarter profit fell, hurt by negative effects of the\recall last month of its Vioxx arthritis drug.",2
"Xerox Outlines Services Push NEW YORKA day after ditching its tagline  quot;The Document Company, quot; Xerox Corp. sought to drive home the company #39;s new focus on services.",3
"IMF Forecasts Growth in Sub-Saharan Economies THE International Monetary Fund forecast yesterday a substantial jump in economic growth in sub-Saharan Africa this year and next, saying the outlook for the region was better than in years.",2
"Roadwork ahead They have played -- and won -- big road games in hostile locales such as Blacksburg, Va., South Bend, Ind., and State College, Pa.",1
Price of Oil Rises Despite Loans From US Reserve The price of crude oil rose to a record high yesterday even as the Bush administration agreed to tap the nation #39;s emergency oil stockpile because of supply problems caused by Hurricane Ivan.,2
"When steady is sexy American Funds sells mutual funds you could bring home to meet your parents: the funds are always described with words like  quot;steady, quot;  quot;solid, quot; and  quot;dependable. quot;",2
"New bird survives hungry Filipinos Manila - A new species of flightless bird has been discovered living on a tiny island in the northern Philippines where the inhabitants formerly ate them, scientists and birdwatchers said on Tuesday. ",3
"Stocks Up Despite Sluggish GDP Reading A sluggish gross domestic product reading was nonetheless better than expected, prompting investors to send stocks slightly higher Friday on hopes that the economic slowdown would not be as bad as first thought.",2
"U.S. to Import 4 Million Flu Shot Doses  WASHINGTON (Reuters) - U.S. health officials, taking  another step to ease the season's flu shot shortage, approved  the importation of up to 4 million flu shot doses from Europe  on Tuesday for patients willing to sign a consent form.",2
"Hurricane Jeanne Takes Aim at Florida WEST PALM BEACH, Fla. - Hurricane Jeanne trekked westward Friday on a path that could lead to Florida's east coast by Sunday, setting off another round of storm preparations in a state still reeling from three earlier strikes...",0
Putin takes more control in Russia VLADIMIR PUTIN strengthened his control over Russia yesterday with a series of far-reaching initiatives aimed at combating terrorism.,0
Bonds should get his chance in Milwaukee Barry Bonds didn #39;t have to worry about another  quot;not-in-my-ballpark quot; manager ordering his team to pitch around the San Francisco slugger.,1
"You #39;ll be back, Arnie tells Japan HE was last in Japan as the Terminator, while he was away he became the Governator, and now he #39;s back as ... what, the Promotivator?",0
"Pigeons homing instincts due to their magnetic beaks!: World News: Washington, Nov 27 : Scientist have always wondered how pigeons manage to be such good navigators and have a  #39;nose for the north #39; and now a new study has suggested that it is because they have small magnetic particles in their beaks, which ",3
"Sales is hoping to close the deal Connecticut Sun shooting guard Nykesha Sales was the team's leading scorer this season, averaging 15.2 points. She scored in double figures 26 times, and in her six years in the WNBA, has scored almost 2,800 points.",1
"Grizzlies Beat Blazers for First Road Win Memphis Grizzlies guard Bonzi Wells, right, looks to pass as Portland Trail Blazers guard Damon Stoudamire reaches in for a steal attempt during first quarter action of their game in Portland, Ore.",1
"Alitalia agrees to new contracts Alitalia took a step on Tuesday toward resolving the labor disputes that have threatened to push it into bankruptcy, agreeing to new contracts with its 2,300 pilots.",2
RIAA Files 750 New File-trading Lawsuits The RIAA announced it has filed 750 new lawsuits against alleged file-traders using peer-to-peer (P-to-P) software.  quot;The 750 new lawsuits were against  quot;John Doe quot; defendants not yet identified by the RIAA.,3
"Apple to Recall 28,000 Laptop Batteries (Reuters) Reuters - Apple Computer Inc. (AAPL.O) has\agreed to recall about 28,000 batteries used in its 15-inch\PowerBook G4 laptop computers, the U.S. Consumer Product Safety\Commission said on Thursday.",3
"Raiders trade Rice, lose Gannon Tim Brown left the building in August. Rich Gannon headed out the active-player door Monday, and today Jerry Rice will have his traveling shoes on.",1
"Bush Folly, Campaign 2004 and the Middle East The saddest thing about the American election of George Bush is that in the long run it will make the United States irrelevant in all matters save that we have the power to blow the ",0
"Electronic Payments Surpass Checks Americans made more payments electronically than with checks in 2003, making it the first year electronic transactions surpassed paper payments, according to studies released Monday by the Federal Reserve #39;s financial services policy committee.",2
"Skype  amp; Siemens Bring Wireless VoIP Siemens have announced the availability of a range of handsets that works with (Voice over IP) VoIP software, Skype. Simply by plugging the a USB adapter in to a computer running an updated version of Skype ",3
"Microsoft fires broadside at Novell Netware What Redmond giveth, Redmond taketh away. Barely a week after settling an anti-trust suit with Novell over unfair practices designed to drive Netware out of the Enterprise and a few days since Novell slapped ",3
"Crude oil prices fall slightly on better crude supplies Crude oil prices fell slightly Friday, ending lower this week as worries about low winter fuel inventories dissipated amid rising oil stockpiles.",2
"New bank law due this week As a single parent with one income, Barbara George said she routinely relies on the float when she writes a check. If Im writing a check for my kids lunch money or while on vacation ",2
"UPDATE 1-Singh turns up heat on joint leaders Lehman, Baird World number one and defending champion Vijay Singh was stalking joint leaders Tom Lehman and Briny Baird after the third round of the \$4.",1
"Dutch politician threatened in letter pinned with knife to filmmaker's body (Canadian Press) Canadian Press - THE HAGUE, Netherlands (AP) - The killers of an outspoken Dutch filmmaker threatened his scriptwriter - a politician who renounced Islam and has criticized its customs - in a letter that was pinned to the victim's body with a knife.",0
WRAPUP1-Juventus and Lyon qualify for knockout phase Juventus and Olympique Lyon joined Chelsea and Inter Milan in the last 16 of the Champions League after both scored late goals to seal their places on Wednesday.,1
"Cereal chief gets US commerce job The chairman of food giant Kellogg, Cuban-born Carlos Gutierrez, is named new US Commerce Secretary.",2
Spacecraft to Launch Oct 26 With First Spacecraft-based Ecliptic &lt;b&gt;...&lt;/b&gt; The first spacecraft with an Ecliptic RocketCam video system on board is scheduled for launch around 11:15 am PDT by a Pegasus XL winged rocket on October 26 (Tuesday) off the California coast near Vandenberg Air Force Base.,3
UA #39;s Cassini Scientists Ready for First Close Titan Flyby The Cassini spacecraft is heading for its first close encounter with Saturn #39;s moon Titan tomorrow. University of Arizona scientists on the mission say Cassini will get its first real glimpse of Titan surface ,3
"Loews to Buy Entergy-Koch Pipeline  NEW YORK (Reuters) - Conglomerate Loews Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=LTR.N target=/stocks/quickinfo/fullquote""&gt;LTR.N&lt;/A&gt; on  Monday said it agreed to buy an 8,000-mile natural gas pipeline  system, from Entergy-Koch LP for \$1.14 billion, in a bid to  cash in on the rising U.S. demand for natural gas.",2
Cricket: Trescothick wants win - not weather ENGLAND will resume their weather-hit encounter with Sri Lanka determined to win rather than relying on their superior run-rate get them to next Tuesday #39;s semi-final against Australia.,1
"Enter your e-mail: PC World #39;s counterpart in Germany, PC Welt, published a short story today detailing how Windows XP computers running Service Pack 2 may be inadvertently sharing files on their hard drive with more people than they might like.",3
"IBM sells PC unit to Lenovo International Business Machines Corp. agreed to sell its personal computing business to China #39;s largest computer maker, Lenovo Group Ltd.",2
Ogden questionable for season opener after knee sprain Baltimore Ravens left tackle Jonathan Ogden sprained the medial collateral ligament in his left knee in Thursday #39;s exhibition game against the New York Giants.,1
"Gunners attack Aragones A racist slur made by Spanish national coach Luis Aragones against Thierry Henry has angered the Arsenal star #39;s teammates, who have called for FIFA take action.",1
"Suspected File-Sharing 'Hubs' Raided (washingtonpost.com) washingtonpost.com - Federal agents yesterday took their first steps to go after individuals who illegally trade copyrighted music and videos over the Internet, seizing computers, software and related equipment at five homes around the country.",3
"Hamm #39;s legacy should be for Olympic ideal Even though he has fled the perceived hostile atmosphere of Athens and the Olympic village for more friendly terrain in the United States, there is still time for Paul Hamm to do what #39;s right.",1
"Qurie seeks Arafat death report RAMALLAH: Palestinian prime minster Ahmed Qurie has asked France to provide him with a medical report detailing the cause of Palestinian leader Yasser Arafat #39;s death, his office said last night.",0
"Thailand frees Muslims detained in protest NARATHIWAT, Thailand - Hundreds of Muslim men were freed in southern Thailand on Saturday after being detained last week in the wake of protests that left 85 dead and outraged Muslims worldwide.",0
Bradley won #39;t be disciplined for slur Dodgers owner says he #39;s not upset about player #39;s heated exchange with Times writer nor does he consider it a serious blowup.,1
"More trojan programs showing up for the Symbian smartphones In addition to the previously know Cabir, Skulls and a Skulls variant that incorporated Cabir, it is now known of a new threat industry experts are calling Cantimer.",3
"Maria Sharapova Advances in China Open (AP) AP - Wimbledon champion Maria Sharapova advanced to the quarterfinals of the China Open on Wednesday, routing fellow Russian Tatiana Panova 6-1, 6-1.",1
"Jagr says he wants to give Russia a shot PRAGUE, Czech Republic -- Jaromir Jagr is reportedly leaving the Czech league to play in Russia during the NHL lockout. The New York Rangers #39; forward signed with Omsk Avangard of the Russian league early Sunday ",1
Gold Medallist Sprinter Faces Surgery  LONDON (Reuters) - Olympic gold medallist Jason Gardener  faces more surgery -- but this time it will be on his wrists.,1
"Torre's Yankees have been at home in ALCS Historically, if you're a Yankee and you get to this time of year, good things happen. Especially when your manager is Joe Torre.",1
"Nepal rebels suspend blockade for a month Nepal #39;s Maoist rebels have temporarily called off a crippling economic blockade of the capital effective on Wednesday, saying the move was in response to popular appeals.",0
"Fed having a change of space Apparently the mammoth Federal Reserve building going up at 1801 Allen Parkway didn #39;t need to be quite so big after all. It turns out that a portion of the 300,000-square-foot property originally ",2
"Israel Whistleblower May Marry American (AP) AP - Nuclear whistleblower Mordechai Vanunu said Wednesday he wants to replace his Israeli citizenship with a foreign one, perhaps Palestinian, and is considering marrying an American pen pal.",0
"Curfew in protest-hit Afghan city A curfew has been imposed on the Afghan city of Herat after protests over the sacking of former governor Ismail Khan, local television reports said.",0
"Top seed Spadea enters Delray Beach ATP quarter-finals Top seed Vincent Spadea beat fellow American James Blake 6-3, 6-1 to reach the quarter-finals of the 380,000 US dollars Millennium International tennis tournament in Delray Beach, Florida on Thursday.",1
"AUSTRALIA PRESS: Malone Snaps Up Bigger News Corp Stake SYDNEY (Dow Jones)--US cable television mogul John Malone has swooped on a large parcel of News Corp. #39;s (NCP) voting stock, upsetting the balance of power inside the global media company on the eve of its long-awaited incorporation in the US, the Sydney ",2
"Newman nabs Atlanta pole Ryan Newman will start Sunday #39;s NASCAR race from a familiar spot -he pole. By Ric Feld, AP. Newman captured his third straight pole and eighth of ",1
Australia #39;s Stockland Plans Statement About GPT SYDNEY (Dow Jones)--Australian property investor Stockland Group (SGP.AU) said Monday it sought a trading halt on its securities pending the release of a statement  quot;about a proposal involving General Property Trust quot; (GTP).,2
Microsoft takes down SP2 sharers Microsoft is stopping people getting hold of a key security update via net-based file- sharing systems.,3
