text,keywords,label
暖心！一封来自荣马特殊运动员的表扬信,"荣成,出租车,荣马,车师傅,马拉松
",news_sports
输精次数越多受胎率和产仔数就越高吗？,"受胎率,发情期,产仔数,辅配,子宫内膜炎
",news_agriculture
马云又出惊人言论，8年后房子最不值钱，他的话可信吗？,"
",news_house
“复合肥”假的太逼真！这些标志一定要看清,"氧化钾,复合肥料,K2O,腐植酸,复合肥
",news_agriculture
你如何看待央视盛赞支付宝？,"
",news_tech
马云说8年后房子几十万一套，对他这样的说法，你有何看法呢,"马云
",news_tech
假期，不要再去什么山川河流了！来这儿吧，沙漠，神秘的面纱！,"响沙湾,鄂尔多斯,赛汗塔拉,沙漠,蒙古包
",news_travel
5月份，建议种这7种名贵水果，尤其黄龙火龙果，价格高得吓死人！,"四季果,西番莲,百香果,黄龙火龙果,山竹
",news_agriculture
做好业务“加减法” 勤上股份转型教育进入顺风道,"教育产业,新东方,半导体照明,黄智勇,资产剥离,李旭亮
",news_finance
看过那么多电影和电视剧，你认为哪句台词最侮辱你的智商？,"十宗罪,古天乐,小龙女,电影,张翰,士兵们
",news_entertainment
2018旅顺的房价会有较大涨幅吗？,"
",news_house
甜瓜正当季，高效技术助你亩产超万斤！「蔬菜卫士报」,"青县,硫酸钾,悬浮剂,烟雾剂,定植
",news_agriculture
支付宝正式宣布被网联“收编”！央行再拿下一旗！,"支付宝,第三方支付,银联,网联,断直连
",news_tech
影视圈因演坏女人遭唾骂的6大女星，金莎戚薇领衔，谁演得更好？,"坏女人,甄嬛传,倚天屠龙记,作品播出,回家的诱惑,夏家三千金,反面角色,至尊红颜,周芷若,唾骂
",news_entertainment
日产这SUV火了，新车仅5万比五菱还亮眼，小资产不错的选择,"V-motion,骐达,新车,日产玛驰,五菱
",news_car
细数娱乐圈大器晚成的六位明星：人生只要开始，一切都不算晚！,"沉默的羔羊,指环王,黎明之前,张嘉译,集结号,大器晚成,张涵予,魔表,半路夫妻,拯救大兵瑞恩,吴秀波,伪装者,宋思明,梅兰芳,东方商人
",news_entertainment
去泰国旅游，这些地方男星朋友一定要绕开，不然就被拉进去了！,"芭提雅,满洲里,泰国
",news_travel
厉害炸了！波兰牛人拼出莱万1:1等高人偶引民众围观,"东方ic,莱万多夫斯基,乐高积木,人偶,东方IC
",news_sports
你最讨厌狼人杀里什么样的发言？,"
",news_game
2018年太原市中考体育考试将于5月19日开始,"四舍五入,太原市,立定跳远,坐位体前屈,选考项目
",news_edu
明星势力榜月榜：鹿晗力压迪丽热巴居榜首，张杰谢娜携手进前五,"奔跑吧,这就是街舞,鹿晗,谢娜,快乐大本营,极限挑战,热血街舞团,易烊千玺,张杰,TFBOYS
",news_entertainment
北师大版小学三年级语文下册，第八单元同步练习，后有答案,"余光中,李镇东,多项选择题,朱德的扁担,朱德
",news_edu
明星迷之自拍：热巴颜值担当，赵丽颖百变，鹿晗易烊千玺晒鼻孔,"鼻孔,鹿晗,爆炸头,赵丽颖,易烊千玺
",news_entertainment
北大校长读错字道歉，你怎么看？,"林建华,校长,北京大学,北大未名BBS
",news_edu
终于要参加综艺了，网友们看到胡歌的搭档是她后都觉得放心！,"跑男,主持人,胡歌,快乐大本营,综艺节目,仙剑奇侠传,董卿,朗读者
",news_entertainment
从零带你认识普洱生茶,"普洱生茶,生普,茶友,普洱茶,茶叶
",news_culture
马拉松不是想跑就能跑 三个常见误区你中招了吗,"半程马拉松,跑马,马拉松赛事,极限运动,储备能力
",news_sports
叙利亚媒体称叙军拦截并击落数十枚以色列导弹,"导弹袭击,阿勒颇省,以色列,大马士革,哈马省
",news_world
和我们一起做汽车批发商，打造汽车新零售,"汽车销售,车搜寻记,汽车行业,批发商
",news_car
畅游自研横版动作手游大作《天空战歌》将于今日开启首测,"美术,王者荣耀,死亡竞赛,COMBO,天空战歌,实时竞技玩法
",news_game
朱亚文的个人身价有多少？,"
",news_entertainment
天翔新材2017年营收6704万元 业绩亏损406万元,"干混砂浆,天翔新材,上年同期
",news_finance
詹姆斯说过他想成为艾弗森一样的人，是否在暗示他要前往76人？,"
",news_sports
宝马530混动怎么样？,"
",news_car
「144」汴东大事件！开封化肥厂搬迁在即！,"开封市,开封,化肥厂,东大化工,分公司
",news_finance
如何评价AG超玩会的中单染安，他和小小飞谁略胜一筹呢？,"
",news_game
5月11日报纸早读,"跨境电商,跨境,丹江口库区,跨境电商零售发展蓝皮书,报业集团,推动跨境电商可持续发展,文博会
",news_tech
开放5G网络架构与开源平台,"通信系统,ITU,IMT-2020,技术指标,能量效率
",news_tech
上联：巧逢春景添月色，求下联？,"
",news_culture
上联：千年一梦几人醒，怎么对下联？,"
",news_culture
代销分？代罚款？交警黑科技人脸识别系统上线 这回你可跑不了！,"驾驶证,驾驶人,吊销驾照,人脸识别,驾驶机动车
",news_car
去了荷兰才知道，那里有五颜六色的花田！,"阿姆斯特丹,荷兰,郁金香
",news_travel
B站靠什么盈利？,"
",news_finance
拉齐奥平克罗托内，最后一轮国米只要获胜就能进欧冠，大家怎么看最后一轮？,"
",news_sports
小联赛锦囊：罗瑟汉姆全身而退，乌得勒支主胜可捧,"乌德勒支,附加赛,海伦芬,斯肯索普,厄德高
",news_sports
2018年5月9日肉鸡报价：肉鸡大降价，快看你还能卖多少！,"肉毛鸡社会收购价,山东,相比下滑,肉鸡,地区肉
",news_agriculture
有多少人没搞懂社保？这些缴费常识不清楚，就真的白交了！,"失业,缴纳,住房公积金,五险一金,养老险
",news_finance
专访公信宝黄敏强：把我们简单定义为去中心化数据交易所是错的,"公信宝,捕手,虚拟机,数据交易,开发者,区块链,数据源,Paypal,Token
",news_tech
出境游领队有效处理出境旅游安全问题探究,"旅行社,出境旅游,旅游者,使领馆,埃博拉
",news_travel
关键时候能救命！车祸发生前，这6大预兆一定要记住,"开车时,超车,刹车片,自行车,前方车辆
",news_car
澳超决赛制胜球似越位，VAR却突发故障无法回放,"墨尔本胜利,定位球,喷气机,澳超,粒进球
",news_sports
上联“笑谈千秋亊”，下联怎么对？,"
",news_culture
你认为比较好看的历史小说有哪些？,"
",news_culture
非211非985里面值得考的三所高校，未来就业不用愁！,"中国外交,干部学校,学科建设,重点大学,试点高校
",news_edu
有没有其他手机厂商挖罗永浩？,"
",news_tech
吉普指南者，动力配置升级，14万起价，和途观可以比一下！,"指南者,SUV,JEEP,jeep,吉普指南者
",news_car
新车买来时规定添加92#汽油，那加95#汽油有什么影响？,"
",news_car
月入5000，如何通过理财最快赚到30万？,"余额宝,货币基金,理财产品,支付宝,月收入
",news_finance
懂车的人都是买二手车，那么什么车龄的二手车最值得买？,"二手车,性价比,折旧率,质保期,4s店
",news_car
1分钟烧4.5万，陪葬的是马斯克的神坛之路,"特斯拉,电动版,预计,马斯克,Model 3
",news_tech
伊拉克战争结束后，伊拉克政府的黄金都去哪里了？,"
",news_military
创业者应该拥有的技能有哪些？,"
",news_tech
大学新生应征入伍报名时间比拿到录取通知书时间早怎么办？,"
",news_edu
邯郸磁县朝阳学校让初一学生用平板电脑上课，有损坏3600卖给学生，合理吗？,"平板电脑,教学方式,互联网
",news_edu
非诚勿扰节目里牵手成功的真的在一起了吗？,"综艺,广告商,电视台,非诚勿扰,综艺节目
",news_entertainment
这么羞耻的韩国综艺，我还是第一次见，推理综艺情商智商双重燃烧,"微表情,小白兔,首尔大学,有好感,演播室,heart signal
",news_entertainment
吃鸡游戏键盘推荐，唯有机械式的手感不可辜负,"机械键盘,RGB,欧姆龙,游戏机械键盘,键位布局
",news_game
上联：父进士，子进士，父子进士，下联怎么接？,"
",news_culture
从连云港到岳阳市自驾游玩，有什么好路线推荐吗？,"
",news_travel
半年内使用两次蚂蚁借呗/京东白条，别想申请房贷车贷，这是真的吗？,"
",news_tech
“五一”1735万游客来渝打卡 其实二次元的重庆更美,"洪崖洞,日本动漫,我是江小白,千与千寻,重神机潘多拉,重庆市,重庆
",news_travel
如果詹姆斯有六个冠军，能不能比肩乔丹？,"
",news_sports
《刺客信条：枭雄》官方设定集上架 刺客姐弟再现,"刺客信条：大革命,刺客信条：黑旗,大本钟,刺客信条1,艺术设定,雾霾,刺客信条：启示录,刺客信条,刺客信条：枭雄,刺客信条：叛变,刺客信条3,刺客信条2,设定集
",news_game
为何成都、北京和南京没有入选世界十大古都？,"
",news_culture
日本强硬向美说不，是真心还是作秀？,"
",news_military
开心麻花在辽宁15所大学开启高校巡演，今天你的学校被打卡了吗？,"婿事待发,开心麻花,阿翔,沈阳工业大学,被开心,辽宁
",news_edu
与复合肥相比 水溶肥的表现可圈可点,"水溶肥,水溶,复合肥,大田作物,水溶肥产品
",news_agriculture
我市四部门联合开展房地产市场专项检查,"开发企业,兰州市,公积金,购房者,住房公积金
",news_house
联想把5G关键票投给了高通，掀起全国的舆论风暴，企业有权利按照自己意愿决择吗？,"
",news_tech
微盛小程序可视化编辑功能震撼来袭，所见即所得,"内容管理,个性化,程序可视化编辑功能,组件,所见即所得
",news_tech
冲刺千亿目标的关键时期，茅台集团将成立一个特别的攻关小组,"茅台集团,茅台酒,季克良,李保芳,王莉
",news_finance
移动，联通和电信哪些是中外合资的？,"
",news_tech
在哪一刻你意识到英雄联盟真的不火了？,"英雄联盟,游戏
",news_game
土墙堆成的部落，就只剩下这么点影子和无限的想象力,"
",news_travel
风吹白云飞，星观龙虎斗。如何接句？,"
",news_travel
黑河高纬高寒粳稻育种实现新突破,"黑粳9号,粳稻,高纬高寒,黑河分院,农科院
",news_agriculture
美国为什么没有高铁？,"佛罗里达州,奥巴马,美国,加利福尼亚州,城际铁路
",news_world
美股大涨对A股是好事吗,"MSCI,阿里巴巴,特斯拉,美股,巴菲特,中金公司,上证指数
",news_finance
金牛基金经理掌舵 银华基金打造混改布局精品,"贲兴振,银华基金,银华混改红利基金,混合型,海通证券
",news_finance
千年古墓竟挖出一种红色药丸，其化验结果让相关专家都震惊,"博物馆,江苏省,保健品,南京博物馆
",news_culture
豪爵GY3发动机、钻豹发动机、TSR发动机，哪个好？,"
",news_car
我国台湾、日本连续地震，仅仅是地球地震带的一点小动作？,"震度,台湾省,日本,长野县,地震
",news_world
景甜出席某活动，网友：景甜上半身发福了？张继科对她也太好了吧,"东方IC,景甜上半身发福,景甜,景甜上半身,张继科
",news_sports
思域电子手刹会自动解除吗？,"
",news_car
王者荣耀：新英雄米莱狄上线前遭削弱，苏烈复活被削，新露娜开测,"太乙真人,苏烈,机器人,正式服,1技能
",news_game
英国网友闹翻天：为什么还要给中国提供援助，援助的钱去哪了？,"联合国,英国人,英国,中国提供援助,英国议会
",news_world
转型阵痛尾声：富德生命人寿2017年退保激增，净亏损7.79亿,"金地集团,上证50,浦发银行,富德生命人寿,佳兆业集团,偿付能力,同花顺,北京文化,上证指数,经营活动
",news_finance
疯狂的水果：爆笑版《套马杆》，水果唱的太逗了！,"套马杆,水果
",news_game
朴槿惠如果再选上总统她会去看现在她的住处吗？,"
",news_world
有C1驾照别浪费，这几类车你都能开，多数司机误解了！,"摩托车,驾驶证,小轿车,持有C1驾驶证,座位数
",news_car
清道夫鱼破坏堤坝貌似已经泛滥成灾，作为入侵物种为何没人敢吃？,"
",news_agriculture
马化腾怒怼张一鸣诽谤 触及企鹅社交霸主地位心慌了？,"张一鸣,短视频,马化腾,抖音,微视
",news_tech
交了7年保险每年交6000，现在需要用钱想全部提出来，能取出来多少？,"保险公司,现金价值,保险,平安银行,保险现金价值
",news_agriculture
第十届安阳航空运动文化旅游节系列文化活动精彩纷呈,"安阳,刘文金,十二府,中央音乐学院,二胡
",news_culture
上联：双肩挑世俗，怎么对下联？,"
",news_culture
轰20浮出水面？中航工业宣传片曝神秘彩蛋！飞翼式布局超B2,"大国起飞,轰炸机,歼20,战略轰炸机,轰-6K,B-2,轰20
",news_military
农村电商营销新模式：每个农民都可以成为创业者,"城市人,田田选,农村电商,生产工具,农村
",news_agriculture
上联：王老吉，如何对下联？,"
",news_culture
婆婆在水桶里种莲藕，长出的莲藕把花盆都涨破了，多到吃不完！,"地下茎,莲藕,生育期
",news_agriculture
中超球队的球衣上，为何不印球员的姓名？,"
",news_sports
steam为什么不卖手机游戏？,"
",news_game
纪念马克思诞辰200周年活动在德国特里尔举行,"卡尔·马克思,马克思故居,中新社,莱茵兰,特里尔
",news_world
美国退出伊核协议几无悬念，伊核问题将再次搅动世界风云？,"制裁,国际原子能机构,大西洋月刊,伊朗,核不扩散条约,特朗普,俄罗斯
",news_world
薛之谦自曝二十几岁搬家靠公交车，引发大家回忆杀,"无限歌谣季,岳云鹏,薛之谦
",news_entertainment
人道机构开展大规模霍乱疫苗接种 惠及非洲五国200万人,"马拉维,霍乱疫情,赞比亚,疫苗接种,联合国
",news_world
“商女不知亡国恨”，为什么叫商女？,"
",news_culture
马云又出惊人言论，8年后房子最不值钱，他的话可信吗？,"
",news_house
农村孩子最大的痛，是城乡教育差异,"农村学校,教育蓝皮书（ 2018 ）,家庭教育,基础教育,中国统计年鉴2016,中心城区,教育水平
",news_edu
香港大学自主招生条件是什么？,"
",news_edu
叙中部几乎全部重归政府军 反对派撤离,"伊斯兰国,叙利亚自由军,大马士革,反对派武装,巴勒斯坦
",news_world
媳妇一病不起，我向哥哥借钱，大哥给五块，二哥给十块，我笑了！,"
",news_story
上课时学生手机响个不停，老师一怒之下把手机摔了，家长拿发票让老师赔，大家怎么看待这种事？,"
",news_edu
王者荣耀：网友自制四款异类皮肤，妲己冲浪少女，孙尚香暗黑傀儡,"偶像歌手,孙尚香,王昭君
",news_game
微信开启原创保护，“弹球王者”因涉嫌侵权暂停服务,"弹球王者,微信,小游戏,侵权,打砖块
",news_game
“妈，别等我回家吃饭了”！卡车悬空10米，司机命悬一线致电母亲,"卡车司机,旺苍县,杨铭,司机
",news_car
北京到亚庇在哪订机票便宜些？,"
",news_travel
谈谈天津籍退役足球运动员的现状？,"
",news_sports
喜马拉雅FM汽车新声活榜单发布,"喜马拉雅,车型入围名单,北京车展,RX8,感车型
",news_car
吴昕穿白裙走红毯，网友：她的项链要逼死强迫症,"项链,连衣裙,走红毯,吴昕,说吴昕
",news_entertainment
如何客观评价联想总裁杨元庆？,"
",news_tech
什么是化性,"庄子，在宥,参同经，因缘明验章,人为之化,庄子疏,无是无非,庄子。大宗师,自然之化,无自性,庄子
",news_culture
续航400KM的全球电动车销量冠军——日产全新一代聆风,"ProPILOT,Model,续航里程,日产聆风,NEDC,电动车,Model S,特斯拉,Model X,新能源汽车,V-motion
",news_car
海马再出新品，全新二代S5登场，外观时尚，内饰更加精致！,"海马,发动机舱,福美来,海马汽车,部车
",news_car
古代“秀才”的含金量有多高？相当于今天的什么？,"
",news_culture
新一轮下岗潮来袭，未来干哪些行业才不会丢饭碗？  ？,"
",news_tech
地下城与勇士：韩服更新史诗之路副本，可以掉落80-90级SS装备,"欲望森林,疲劳值,史诗,韩服,副本
",news_game
你怎么看足球界的“总裁”？,"
",news_sports
苹果挖走华为荣耀AI研发团队？荣耀总裁：假的,"AI,苹果,华为荣耀,iPhone,苹果公司
",news_tech
不要和我考同一个学校，你考不上的！,"换学校,低头不见抬头见,小白,考同一个学校,考研
",news_edu
为什么每天骂声不断，可是怎么还是阻止不了那么多中国人去日本、韩国？,"
",news_world
商标转让和商标变更一样吗？不一样吗？,"
",news_finance
美国敢对萨达姆实施斩首行动，为何不敢对阿萨德实施斩首行动？,"
",news_military
北约这国战斗力排上名次 完全没有当年的雄风 最惨飞行员都缺,"俄罗斯,战斗力,北约,德国,战斗机
",news_military
为什么现在很少有人用日本手机了？,"日本,富士通,日本手机,中国手机,手机品牌
",news_tech
LG新旗舰G7美媒评测：又一部平庸的手机,"Android,谷歌,扬声器,语音助手,LG
",news_tech
5.9黄金空头虚与委蛇，说好的破千三呢？打脸不,"MACD,死叉向下
",news_finance
就是这么任性，伊布在洛杉矶年薪仅为125万英镑,"卡卡,英镑,乔文科,洛杉矶银河队,伊布拉希莫维奇
",news_sports
日本以后会发展核潜艇洲际导弹和航母吗？,"
",news_military
泰国境内目前有哪些分裂势力？,"
",news_world
武松这个阳谷县都头，到底是个多大的官，西门庆为什么怕他？,"
",news_culture
上联：泰山黄山赵本山，如何对下联？,"
",news_culture
4月豪华车销量排行：BBA 稳摘三甲 凯迪拉克表现强劲,"沃尔沃,奥迪A4,奥迪Q5,豪华轿车,宝马3系,凯迪拉克,沃尔沃XC60,奥迪,XC60,XT5,ATS-L,揽胜极光,BBA,奔驰C级,凯迪拉克XT5
",news_car
救救非洲博茨瓦纳：或成为第一个被艾滋病灭绝的国度,"非洲经济,博茨瓦纳,艾滋病,博兹瓦纳,博茨瓦纳总统
",news_world
茶山里的人与物｜没有喧嚣，只有岁月静好,"布朗山,茶山,茶文化
",news_agriculture
红岩成立集体经营公司 助力脱贫攻坚,"红岩,建始县,生态农业,红岩寺镇,营业执照,农业
",news_agriculture
有同时买了保千里与乐视股票的吗？,"
",news_finance
NBA球员在场上对飚的脏话大体是什么内容，恶劣程度如何？,"
",news_edu
NBA里有哪些球员没有NBA的水平确一直混在NBA？,"
",news_sports
事不过三？曼城今夏继续追逐马赫雷斯，枪手或从中截胡,"曼城,阿森纳,马赫雷斯,莱斯特,阿尔及利亚
",news_sports
上海上港输球，山东鲁能有机会赢球超越上港排名中超第一吗？,"
",news_sports
SLA 光固化成型：最成熟的3D打印技术,"SLA,光固化,液面式,光敏树脂,打印机
",news_tech
八路军和新四军有什么区别？,"
",news_military
《王者荣耀》新露娜的皮肤优化上线了，大家觉得如何？,"
",news_game
新赛季易建联会离开广东队吗？他会选择去哪里？,"
",news_sports
致力科技2017年营收2461万元 净赚22万元,"致力科技,金刚石,基本每股收益,上年同期
",news_finance
学绘画的人能干些什么工作？,"
",news_edu
特朗普政府矢言冲刺 AI 产业，损失就业也在所不惜,"AI,特朗普,Google,Facebook,路透社
",news_world
特朗普前第一夫人和希拉里谁更胜一筹？,"
",news_world
《这就是街舞》第一季冠军最终被韩宇获得，你怎么看？,"
",news_sports
ofo与旅行青蛙合作，一键扫出小青蛙,"钛媒体,旅行青蛙·中国,旅かえる,小黄车,虚拟现实
",news_game
美军欲重启一神秘计划，将打造空天母舰，白宫：必须领先中俄,"激光武器,太空,后坐力,太空部队,特朗普
",news_military
Uber和NASA签订协议 共同探索城市空中交通！,"达拉斯,Uber,NASA,美国国家航空航天局,飞行出租车
",news_tech
洛阳和烟台哪个城市规模大？哪个城市更有名气？,"
",news_travel
NBA教练：七六人夺冠还缺一位超级球星,"总教练,球星,nba,布朗,伊利亚索瓦
",news_sports
连原子弹都要让三分，出自这位科学家之手，为祖国保驾护航！,"原子弹,氢弹,发射装置,于敏,俄罗斯
",news_military
为什么很多女生会去羽毛球馆打羽毛球，而乒乓球馆里几乎看不到女生呢？,"乒乓球,羽毛球,乒乓球馆,羽毛球馆,网球
",news_sports
红旗SUV来袭，新车比奥迪Q5帅气，卖15万，网友：百亿研发没白花,"红旗,宝马,红旗H5,特斯拉,奔驰S级,奥迪,SUV
",news_car
小米汽车仅售3.9万，买车还用攒钱吗？,"电动汽车,小米汽车,小米手机,价格屠夫,小米电视
",news_tech
半决赛G5赛后，所有的球员都与保罗拥抱致意，你怎么看？,"
",news_sports
泗洪界集镇大力推进乡村建设,"党员大会,界集镇
",news_agriculture
做完这个矫正手术，我立马找到了男朋友,"微透镜,隐形眼镜,角膜瓣,眼药水,飞秒激光
",news_entertainment
声明：Oculus Research正式更名为Facebook Reality Labs,"Oculus,Labs,Facebook,材料科学,实验室
",news_tech
美三大股指高开 道指涨逾70点,"纳斯达克指数,开盘上涨,纳斯达克,道琼斯指数
",news_finance
中国股市最能获利的一种人：都用这种“傻瓜”方法，值得一读再读,"股市,水平,光大证券,道德经,东方财富,股民,卖出,可口可乐,买入,股票,华新水泥,短线交易,炒股,广发证券
",news_finance
戛纳一摔成名的新加坡“蛇精脸”，来头原来这么大！,"蛇精脸,新加坡,戛纳电影节,超级名模,红毯
",news_entertainment
程皓枫携手童瑶马术冠军赛，网友：这是摆拍么？姿势怎么这么僵硬,"东方IC,程皓枫携手童瑶马术冠军赛,童瑶,摆拍,程皓枫
",news_sports
2018款奔驰G550澎拜动力 全国可分期提车有礼,"二手车,奔驰G500,G550,G500,豪华轿车
",news_car
铃木启悦卖这么便宜，为什么还一片骂声？,"大众宝来,长安铃木,马自达,铃木,铃木启悦,启悦
",news_car
户外达人“视如珍宝”的10款户外装备，安心又实用，功能贼强悍,"月全食,月偏食,洗澡刷,太阳能,望远镜
",news_travel
三次败阵国乒！日本女乒回国仍受欢迎，平野美宇采访终于“服软”,"世乒赛,刘诗雯,平野美宇,日本队,伊藤美诚
",news_sports
灰姑娘不小心崴到脚，富少紧张得小心脏都快炸了,"灰姑娘,心脏
",news_entertainment
Flyme7系统体验：真的很强，惊喜不止一点点,"魅族,负一屏,Flyme,APP,夜间模式
",news_tech
潜艇兵3个月靠一次岸，为啥一上岸就去这里,"潜艇兵
",news_military
借条上写明以车抵押，为什么到期后不管用？,"
",news_finance
范冰冰国外被认李冰冰 网友：认错也比没人认识强,"中国电影,李冰冰,戛纳电影节,范冰冰,脸盲
",news_entertainment
你梦想中的手机是什么配置或者设计的？,"
",news_tech
金庸武侠中武功最强的主角是张无忌还是石破天？,"
",news_culture
中国的传国之宝九鼎到底去了哪里？,"
",news_culture
科迪亚克如何区分1.8T高功版本和2.0T低功版本，区别在哪儿？,"
",news_car
乘坐长江三峡普通旅游船注意事项，供收藏参考备用,"游船,旅游船,长江三峡,三峡,三峡大坝
",news_travel
天策：趋势向上，锂电池的反弹值得信赖！,"锂电池,日线图
",news_finance
我的征途不止是西决地板！——圣保罗,"西决,季后赛,圣保罗,火箭队,保罗
",news_sports
格除自心私欲之物，乃是明明德之本,"大学,私欲,印光法师,穷尽天下事物之理,明明德
",news_culture
“红魔神器”太火爆，以至于努比亚又安排了一次开售,"努比亚,微操作,绝地求生：刺激战场,游戏,真实赛车3,王者荣耀,散热技术,红魔手游电竞手机,绝地求生
",news_game
绝地求生又出新载具！即将在正式服公布，玩家：难道是马？,"绝地求生,游戏,吉普车,耐久性,载具
",news_game
来了！安卓9.0界面截图曝光！加入全新手势操作！流畅性不输iOS !,"IOS,安卓,ios
",news_tech
三种饼类饲料脱毒方法,"菜籽饼,赖氨酸,胰蛋白酶,棉籽饼,硫酸亚铁
",news_agriculture
迷你世界分组跑酷 是不是很强，二段三段跳无敌,"跑酷
",news_game
《战狼2》中吴京用铁丝板档火箭弹，这在现实中可能吗？,"
",news_military
感恩有你！四川多个景区推出旅游感恩优惠，部分景区免收门票,"翠云廊,罗浮山,5 · 12,汶川,峨眉山
",news_travel
矩阵的本质和意义是什么？,"
",news_edu
租赁矿机挖比特币，投资一万元一天有一百元分红合同一年期，还要推荐下线的这种模式是属于非法集资吗？,"
",news_tech
吴尊的肌肉是怎么练出来的？,"Fitness,飞轮海,吴尊,健身中心,文莱
",news_entertainment
为什么现在没有人玩CS了？,"
",news_game
关键时刻错误百出，恒大浪费外援名额，球迷：水平还不如国内球员,"恒大,亚冠,金英权,中超,里皮
",news_sports
文在寅抵日 出席第七次中日韩领导人会议,"韩联社,文在寅,板门店宣言,李克强,韩国总统,朝韩首脑会晤
",news_world
哪个直播平台更适合游戏类新人主播？,"
",news_game
美国驻以色列耶路撒冷大使馆即将揭幕，美国为什么要不顾国际社会反对执意迁馆？,"
",news_military
等我发工资了，一定买这套旅行茶具，连烧水都解决了，高档不占地,"haohuo.snssdk.com
",news_travel
散文连载：往事在心头（二）,"麻柳,对面山,洗衣粉,牛吃草,唱山歌
",news_edu
打造品牌共襄盛举 车航名车盛大开业,"车航名车,二手车,湖南车,长沙市,车航汽车销售有限公司
",news_car
绝地求生：吃鸡攻略第一期 萌新玩家首选 让你更快熟悉吃鸡流程,"搜房,跳伞,决赛圈,后坐力,在某处
",news_game
哈弗的时代结束了，4月仅卖55000，吉利销量大涨，领克是大功臣,"哈弗,SUV,CS75,哈弗H6,宝骏,H6,远景,哈弗H2,领克,帝豪GS,哈弗H1
",news_car
快手“新兴青年”亮相天天向上启动未来编程计划,"张潇冉,拉博,天天向上,快手,向上吧青年,戴跃锋,南派三叔,消愁
",news_entertainment
山东省每年考上中国人民大学的有多少人？,"山东省,中国人民大学,高考
",news_edu
河南叶县扶贫广播“打通扶贫政策落地最后一公里”,"我们一起奔小康,扶贫,艾叶草,杜金龙,精准扶贫，晨钟送暖,扶贫政策,叶县
",news_agriculture
4月CPI同比 1.8% 跌回“1时代”,"
",news_finance
2017款别克威朗熄火驻车的正确顺序是什么？,"
",news_car
坐着不舒服，还尴尬！现在的公交，为什么要设置两个相反的座位？,"座位,电池箱
",news_car
韦德作为詹姆斯的老友，为什么会转发并夸赞库里的三分训练视频？,"
",news_sports
西决是定了，冠军的路能走多远,"命运女神,保罗,爵士
",news_sports
潘之琳从《箭在弦上》获得关注后领衔主演《真爱的谎言之破冰者》,"喜剧片,陶斯咏,箭在弦上,一不小心爱上你,上海市,娘要嫁人,潘之琳,闪亮茗天,真爱的谎言之破冰者,北京电影学院,风华正茂,江湖论贱实录,职场是个技术活
",news_entertainment
井陉矿区西王舍学校举办“校外教育杯”作品展,"作品展,井陉矿区,手工艺品
",news_edu
MSI选手投票，UZI人气高，仅半天时间就弄炸了服务器，你怎么看这件事？,"
",news_game
在西藏，“神仙居住的地方”长什么样子,"观景台,林芝,鲁朗林海,南迦巴瓦峰,西藏
",news_travel
大火时未婚夫救走我双胞胎姐姐，毁容后听到他俩大婚消息才知被骗,"周宁,年农历,将军府,楚云颛,末代格格回忆录,沈如嫣,年前,沈如然,卖身契,聂枫华,梅树
",news_story
以人类目前的军事能力，能否阻挡《星际争霸》中的虫族攻击？,"
",news_military
大重庆最美景色在哪儿？,"
",news_travel
中国游客重回韩国血拼扫货 免税店销售额暴增,"百货店,自由行,贸易中心,流通业,乐天免税店
",news_travel
DNF5月10日将进行维护更新，部分活动将要下架,"dnf5,道具,勇士们,游戏
",news_game
2018山西三支一扶考试减免考务费用需要什么条件？,"
",news_edu
饥饿鲨世界：咬了只大鲸鱼就有这么高分了,"饥饿鲨,鲸鱼
",news_game
现如今去韩国或者日本从事互联网是否会比在国内有发展前景？,"
",news_tech
全球唯一一个轮廓为心形的岛屿 媲美马尔代夫的海上天堂,"塔斯马尼亚岛,塔斯马尼亚,塔斯曼尼亚,魔女宅急便,世界遗产,马尔代夫
",news_travel
去川西旅游需要注意哪些事项？,"
",news_travel
NBA季后赛进步最大球员榜，朗多垫底，罗齐尔第二，第一实至名归,"卡佩拉,季后赛,米切尔,常规赛,塔图姆
",news_sports
这部剧太神奇女配红了很多，女主却是一直不温不火,"张馨予,关晓彤,迪丽热巴,部电视剧之中,班淑传奇,因为遇见你,十五年等待候鸟,景甜
",news_entertainment
特朗普婚内出轨传闻频出 第一夫人或被同情涨人气,"特朗普,美国有线电视新闻网,花花公子,梅拉尼娅,民调,国会山
",news_world
商标注册包通过？别再往坑里跳了,"商标注册,审查员,商标局,优先权,代理机构,商标法
",news_finance
上联：自古书香称雅士，怎么对下联？,"
",news_culture
5.9今日鸡蛋价格最新行情走势，鸡蛋多少钱一斤？,"期货,主产区,鸡蛋价格,禽流感,湖州市
",news_agriculture
以色列立马对伊朗进行报复！雷达站被击中！,"伊朗,雷达站,以色列,大马士革,叙利亚
",news_military
以太坊：基本概念梳理及智能合约运行机制,"发送者,矿工,虚拟机,区块链,合约账户
",news_tech
泰合系实控人王仁果失联：老东家华敏系抄底卷土重来,"泰合健康,刘沧龙,李小敏,华神集团,华敏系,股份转让框架协议书,王仁果,股权转让协议,泰合系,宏达股份
",news_finance
德意电器，在家也能过上精致美好的向往生活,"蒸美味,刘宪华,黄磊,何炅,彭昱畅
",news_entertainment
